@relation metaInstances

@attribute task_id numeric
@attribute DefaultAccuracy numeric
@attribute Dimensionality numeric
@attribute MajorityClassPercentage numeric
@attribute MajorityClassSize numeric
@attribute MinorityClassPercentage numeric
@attribute MinorityClassSize numeric
@attribute NumberOfBinaryFeatures numeric
@attribute NumberOfClasses numeric
@attribute NumberOfFeatures numeric
@attribute NumberOfInstances numeric
@attribute NumberOfInstancesWithMissingValues numeric
@attribute NumberOfMissingValues numeric
@attribute NumberOfNumericFeatures numeric
@attribute NumberOfSymbolicFeatures numeric
@attribute PercentageOfBinaryFeatures numeric
@attribute PercentageOfInstancesWithMissingValues numeric
@attribute PercentageOfMissingValues numeric
@attribute PercentageOfNumericFeatures numeric
@attribute PercentageOfSymbolicFeatures numeric
@attribute MeanMeansOfNumericAtts numeric
@attribute MeanStdDevOfNumericAtts numeric
@attribute MeanKurtosisOfNumericAtts numeric
@attribute MeanSkewnessOfNumericAtts numeric
@attribute MinMeansOfNumericAtts numeric
@attribute MinStdDevOfNumericAtts numeric
@attribute MinKurtosisOfNumericAtts numeric
@attribute MinSkewnessOfNumericAtts numeric
@attribute MaxMeansOfNumericAtts numeric
@attribute MaxStdDevOfNumericAtts numeric
@attribute MaxKurtosisOfNumericAtts numeric
@attribute MaxSkewnessOfNumericAtts numeric
@attribute Quartile1MeansOfNumericAtts numeric
@attribute Quartile1StdDevOfNumericAtts numeric
@attribute Quartile1KurtosisOfNumericAtts numeric
@attribute Quartile1SkewnessOfNumericAtts numeric
@attribute Quartile2MeansOfNumericAtts numeric
@attribute Quartile2StdDevOfNumericAtts numeric
@attribute Quartile2KurtosisOfNumericAtts numeric
@attribute Quartile2SkewnessOfNumericAtts numeric
@attribute Quartile3MeansOfNumericAtts numeric
@attribute Quartile3StdDevOfNumericAtts numeric
@attribute Quartile3KurtosisOfNumericAtts numeric
@attribute Quartile3SkewnessOfNumericAtts numeric
@attribute ClassEntropy numeric
@attribute EquivalentNumberOfAtts numeric
@attribute NoiseToSignalRatio numeric
@attribute MeanAttributeEntropy numeric
@attribute MeanMutualInformation numeric
@attribute MinAttributeEntropy numeric
@attribute MinMutualInformation numeric
@attribute MaxAttributeEntropy numeric
@attribute MaxMutualInformation numeric
@attribute Quartile1AttributeEntropy numeric
@attribute Quartile1MutualInformation numeric
@attribute Quartile2AttributeEntropy numeric
@attribute Quartile2MutualInformation numeric
@attribute Quartile3AttributeEntropy numeric
@attribute Quartile3MutualInformation numeric
@attribute MaxNominalAttDistinctValues numeric
@attribute MinNominalAttDistinctValues numeric
@attribute MeanNominalAttDistinctValues numeric
@attribute StdvNominalAttDistinctValues numeric
@attribute DecisionStumpErrRate numeric
@attribute J48ErrRate numeric
@attribute JRipErrRate numeric
@attribute kNN_3NErrRate numeric
@attribute NaiveBayesErrRate numeric
@attribute NBTreeErrRate numeric
@attribute RandomTreeDepth3ErrRate numeric
@attribute REPTreeDepth3ErrRate numeric
@attribute SimpleLogisticErrRate numeric
@attribute DecisionStumpAUC numeric
@attribute J48AUC numeric
@attribute JRipAUC numeric
@attribute kNN_3NAUC numeric
@attribute NaiveBayesAUC numeric
@attribute NBTreeAUC numeric
@attribute RandomTreeDepth3AUC numeric
@attribute REPTreeDepth3AUC numeric
@attribute SimpleLogisticAUC numeric
@attribute DecisionStumpKappa numeric
@attribute J48Kappa numeric
@attribute JRipKappa numeric
@attribute kNN_3NKappa numeric
@attribute NaiveBayesKappa numeric
@attribute NBTreeKappa numeric
@attribute RandomTreeDepth3Kappa numeric
@attribute REPTreeDepth3Kappa numeric
@attribute SimpleLogisticKappa numeric

@data
3721,0.65,0.2,65,26,35,14,1,2,8,40,0,0,7,1,12.5,0,0,87.5,12.5,12.969571,9.587091,-1.043013,0.039882,1,0.452911,-1.78125,-1.11016,36.287,40.290552,0.842579,1.389333,2,0.905822,-1.78125,0,7,2.900044,-1.78125,0,20.5,11.690452,0.227797,0,0.934068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.1,0.125,0.075,0.225,0.05,0.125,0.175,0.075,0.075,0.81044,0.847527,0.93544,0.760989,0.926717,0.946429,0.832418,0.850275,0.93956,0.772727,0.72973,0.837838,0.513514,0.886364,0.72973,0.633508,0.82659,0.832402
3722,0.639456,0.047619,63.945578,188,36.054422,106,4,2,14,294,293,782,6,8,28.571429,99.659864,18.999028,42.857143,57.142857,95.162434,19.599081,1.030483,0.554279,0,0,-0.6084,-0.282327,250.848708,67.657711,4.444799,1.538288,0.439541,0.681486,-0.544219,-0.135326,90.205074,12.71919,0.38163,0.366615,167.059447,34.60674,2.690749,1.451678,0.943134,7.574448,6.544495,0.939404,0.124515,0.535918,0.000449,1.682983,0.275366,0.602293,0.009696,0.849261,0.059125,1.146946,0.253934,4,2,2.714286,0.755929,0.20068,0.207483,0.204082,0.227891,0.159864,0.170068,0.22449,0.231293,0.173469,0.721121,0.7362,0.768692,0.743451,0.902951,0.883029,0.747712,0.792603,0.909349,0.547078,0.537664,0.553734,0.506786,0.649698,0.625,0.507062,0.49,0.615084
3724,0.513158,0.007895,51.315789,195,48.684211,185,1,2,3,380,0,0,2,1,33.333333,0,0,66.666667,33.333333,46.176316,2.084791,-0.915885,0.045622,5.773684,1.097649,-1.303518,-0.105416,86.578947,3.071933,-0.528252,0.19666,5.773684,1.097649,-1.303518,-0.105416,46.176316,2.084791,-0.915885,0.045622,86.578947,3.071933,-0.528252,0.19666,0.9995,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.152632,0.152632,0.160526,0.157895,0.157895,0.152632,0.157895,0.163158,0.152632,0.823313,0.823313,0.835385,0.894941,0.926833,0.899238,0.89896,0.868316,0.92122,0.694271,0.694271,0.678769,0.684516,0.683816,0.694271,0.684516,0.673549,0.694271
3725,0.623656,0.247312,62.365591,58,37.634409,35,3,2,23,93,11,14,16,7,13.043478,11.827957,0.654511,69.565217,30.434783,709.226357,111.720776,0.37421,0.371625,2.667742,1.037363,-0.896522,-0.252973,5280.645161,596.73169,3.656059,1.667776,14.583812,2.991296,-0.440836,-0.050825,34.021505,4.555356,0.18639,0.167624,173.360215,42.931403,0.771134,0.831292,0.955419,6.05319,11.406586,1.958222,0.157837,0.928675,0.013395,4.700517,0.430271,0.981606,0.02163,1.302866,0.115914,3.061497,0.292933,31,2,7.833333,11.444067,0.301075,0.268817,0.225806,0.172043,0.236559,0.150538,0.193548,0.365591,0.247312,0.705419,0.75,0.79064,0.791626,0.843842,0.912562,0.769951,0.570197,0.893596,0.411924,0.455121,0.521675,0.625,0.517908,0.67931,0.592304,0.098632,0.47612
3726,0.517241,0.126437,51.724138,45,48.275862,42,3,2,11,87,0,0,8,3,27.272727,0,0,72.727273,27.272727,58.565263,1.224661,0.255014,-0.301477,0.603241,0.014386,-0.536578,-0.764956,247.471264,4.427291,0.881065,0.564591,0.719014,0.023395,-0.191487,-0.730028,13.467126,0.340633,0.335294,-0.407585,128.228736,2.759217,0.776563,0.018698,0.999142,107.752579,100.634274,0.94241,0.009273,0.90637,0.000468,0.978449,0.018077,0.90637,0.000468,0.94241,0.009273,0.978449,0.018077,2,2,2,0,0.310345,0.321839,0.321839,0.310345,0.229885,0.344828,0.321839,0.356322,0.264368,0.67963,0.702646,0.714021,0.677778,0.826455,0.73254,0.67619,0.661376,0.783598,0.381028,0.352472,0.352472,0.382005,0.541139,0.309524,0.353503,0.289328,0.471055
3727,0.532,0.044,53.2,133,46.8,117,1,2,11,250,0,0,10,1,9.090909,0,0,90.909091,9.090909,-0,1,-0.56154,0.296443,-0,1,-1.295958,-0.197153,0,1,2.035552,1.440274,-0,1,-1.172394,-0.014554,-0,1,-1.100369,0.00164,0,1,0.038261,0.758568,0.997043,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.376,0.264,0.252,0.316,0.364,0.224,0.232,0.24,0.348,0.627595,0.75188,0.770195,0.682443,0.683696,0.82996,0.769102,0.802937,0.700598,0.241005,0.468188,0.495742,0.365074,0.2746,0.551541,0.536,0.517033,0.300058
3728,0.55,0.133333,55,33,45,27,2,2,8,60,0,0,6,2,25,0,0,75,25,67.699722,16.184811,0.392315,-0.698178,65.353333,13.739591,-0.381523,-0.95624,70.7,18.08764,1.491376,-0.382895,65.682083,15.117152,-0.179024,-0.943684,67.569167,16.454199,0.260632,-0.695206,69.58625,17.119583,0.998568,-0.48574,0.992774,1226.024649,1233.947822,1,0.00081,1,0.00081,1,0.00081,1,0.00081,1,0.00081,1,0.00081,2,2,2,0,0.35,0.366667,0.366667,0.55,0.316667,0.333333,0.5,0.35,0.266667,0.582492,0.620651,0.613917,0.446128,0.732884,0.647587,0.498316,0.613917,0.758698,0.255319,0.238754,0.233449,-0.107383,0.349315,0.298246,-0.003344,0.255319,0.453925
3730,0.582,0.051,58.2,582,41.8,418,1,2,51,1000,0,0,50,1,1.960784,0,0,98.039216,1.960784,0,1,-1.165366,0.0217,-0,1,-1.286597,-0.077737,0,1,0.092495,0.737146,-0,1,-1.218935,-0.0286,0,1,-1.196054,0.008586,0,1,-1.176604,0.060335,0.980511,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.213,0.135,0.141,0.421,0.232,0.153,0.278,0.14,0.235,0.775337,0.866323,0.864865,0.568206,0.751755,0.905967,0.717013,0.879589,0.723729,0.565884,0.722818,0.706946,0.136183,0.524458,0.684372,0.431697,0.708528,0.508224
3731,0.807692,0.023077,80.769231,105,19.230769,25,1,2,3,130,0,0,0,3,33.333333,0,0,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.706274,3.348186,15.645233,3.511184,0.210942,2.321928,0.186355,4.70044,0.235529,2.321928,0.186355,3.511184,0.210942,4.70044,0.235529,26,5,15.5,14.849242,0.130769,0.169231,0.123077,0.130769,0.161538,0.138462,0.161538,0.169231,0.130769,0.764762,0.703429,0.812,0.841333,0.869451,0.79581,0.602667,0.557333,0.821333,0.585366,0.357303,0.626571,0.585366,0.325926,0.540275,0.397351,0.216438,0.59745
3732,0.54,0.26,54,54,46,46,1,2,26,100,0,0,25,1,3.846154,0,0,96.153846,3.846154,-0,1,-1.01217,0.125068,-0,1,-1.402691,-0.326088,0,1,0.936926,1.019878,-0,1,-1.292736,-0.054427,0,1,-1.178801,0.028017,0,1,-1.049111,0.172785,0.995378,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.34,0.29,0.23,0.37,0.3,0.27,0.31,0.2,0.32,0.641506,0.70471,0.793478,0.626812,0.771337,0.757045,0.688808,0.796498,0.739533,0.32,0.41343,0.533279,0.254032,0.396135,0.453883,0.37701,0.590835,0.351702
3733,0.572,0.022,57.2,286,42.8,214,1,2,11,500,0,0,10,1,9.090909,0,0,90.909091,9.090909,0,1,-1.008861,0.111468,-0,1,-1.273344,-0.044044,0,1,0.362623,0.794012,-0,1,-1.237153,-0.033623,0,1,-1.214826,0.069138,0,1,-1.030964,0.09669,0.98499,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.238,0.1,0.098,0.286,0.184,0.122,0.126,0.106,0.208,0.75031,0.925658,0.896559,0.708238,0.746046,0.908013,0.87045,0.934898,0.72974,0.515914,0.795042,0.798068,0.416231,0.62509,0.750393,0.742209,0.783638,0.570645
3734,0.534,0.012,53.4,267,46.6,233,1,2,6,500,0,0,5,1,16.666667,0,0,83.333333,16.666667,-0,1,-1.087692,0.002074,-0,1,-1.199772,-0.041081,0,1,-0.790821,0.084529,-0,1,-1.18912,-0.029898,-0,1,-1.156775,-0.015926,0,1,-0.951722,0.043047,0.996662,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.25,0.15,0.148,0.166,0.286,0.128,0.146,0.152,0.24,0.739363,0.86062,0.861865,0.831999,0.731478,0.911696,0.851819,0.882657,0.685104,0.497265,0.698524,0.701973,0.665635,0.424871,0.742106,0.705759,0.693415,0.516184
3735,0.5,0.001559,50,1924,50,1924,1,2,6,3848,0,0,5,1,16.666667,0,0,83.333333,16.666667,0.000806,6.529446,-0.098796,0.020607,-0.003637,3.144395,-0.310645,-0.130513,0.004237,10.043092,0.192545,0.109737,-0.001738,4.165353,-0.23651,-0.093767,0.000166,6.398237,-0.157574,0.072153,0.00367,8.959145,0.068308,0.109207,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.494543,0.50078,0.497401,0.505198,0.512734,0.50026,0.50026,0.487526,0.501299,0.504479,0.498753,0.506837,0.495321,0.486918,0.499584,0.49974,0.506383,0.494266,0.010915,-0.001559,0.005198,-0.010395,-0.025468,-0.00052,-0.00052,0.024948,-0.002599
3736,0.586957,0.027668,58.695652,297,41.304348,209,2,2,14,506,0,0,11,3,14.285714,0,0,78.571429,21.428571,81.940272,30.817764,4.255558,0.64954,0.554695,0.115878,-1.23671,-2.878949,408.237154,168.537116,36.674223,5.202504,3.795043,2.10571,-0.974026,-0.596595,11.363636,7.141062,0.464438,0.667308,68.574901,28.148861,3.966154,1.007781,0.978071,14.207265,21.510739,1.549707,0.068843,0.362818,0.005444,2.736596,0.132242,0.362818,0.005444,1.549707,0.068843,2.736596,0.132242,9,2,5.5,4.949747,0.179842,0.150198,0.144269,0.173913,0.243083,0.158103,0.166008,0.160079,0.134387,0.826164,0.854204,0.866359,0.829467,0.867136,0.893335,0.829523,0.881881,0.928713,0.622407,0.685781,0.700125,0.640816,0.523336,0.671604,0.658114,0.6639,0.724405
3737,0.568,0.204,56.8,142,43.2,108,1,2,51,250,0,0,50,1,1.960784,0,0,98.039216,1.960784,0,1,-1.10926,0.069613,-0,1,-1.318841,-0.120112,0,1,1.672049,1.358467,-0,1,-1.245323,-0.027306,0,1,-1.200921,0.021521,0,1,-1.157727,0.08548,0.986617,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.308,0.164,0.208,0.484,0.428,0.184,0.388,0.18,0.392,0.659494,0.827628,0.801285,0.510759,0.613393,0.872685,0.609677,0.828215,0.629825,0.367484,0.663206,0.574273,0.021352,0.132676,0.625065,0.217186,0.633622,0.188634
3738,0.58,0.12,58,29,42,21,1,2,6,50,0,0,5,1,16.666667,0,0,83.333333,16.666667,1193.952,177.097217,0.537592,0.464651,25.5,14.57738,-1.236941,-0.258458,4675.12,644.506254,4.522724,1.589967,155.05,17.000249,-1.12566,-0.129229,325.74,61.340136,-0.880007,0.054483,2666.96,395.072725,2.909643,1.263615,0.981454,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.02,0.02,0.18,0.04,0.02,0.08,0.04,0.02,0.982759,0.97619,0.97619,0.818555,0.996716,0.981938,0.91133,0.958949,1,0.959217,0.958678,0.958678,0.632953,0.918963,0.959217,0.833611,0.917898,0.959217
3739,0.81,0.04,81,81,19,19,2,2,4,100,0,0,0,4,50,0,0,0,100,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.701471,4.531098,13.30515,2.214619,0.154813,1,0.023418,3.321928,0.272253,1,0.023418,2.321928,0.168768,3.321928,0.272253,10,2,5.666667,4.041452,0.24,0.19,0.29,0.19,0.12,0.13,0.22,0.25,0.08,0.490253,0.474009,0.49935,0.848278,0.949318,0.885315,0.74204,0.748538,0.968161,-0.085973,0,-0.002766,0,0.485861,0.457429,0.186992,0.007937,0.717314
3740,0.56,0.51,56,56,44,44,1,2,51,100,0,0,50,1,1.960784,0,0,98.039216,1.960784,0,1,-1.176143,0.024405,-0,1,-1.448944,-0.32967,0,1,-0.820075,0.301274,-0,1,-1.260175,-0.06935,-0,1,-1.196998,0.016272,0,1,-1.085694,0.123355,0.989588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.31,0.29,0.25,0.45,0.49,0.28,0.44,0.24,0.42,0.633523,0.678166,0.756494,0.547078,0.512175,0.735998,0.551136,0.795657,0.59375,0.326672,0.404273,0.493927,0.093473,0.008097,0.431818,0.102773,0.500832,0.151858
3741,0.548,0.204,54.8,137,45.2,113,1,2,51,250,0,0,50,1,1.960784,0,0,98.039216,1.960784,0,1,-1.162571,0.010236,-0,1,-1.334304,-0.233066,0,1,-0.275559,0.71739,-0,1,-1.235618,-0.056156,0,1,-1.189383,0.004137,0,1,-1.130949,0.062374,0.993342,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.232,0.212,0.204,0.44,0.328,0.216,0.376,0.192,0.268,0.751566,0.791906,0.814773,0.555907,0.740973,0.841401,0.622053,0.844454,0.680189,0.528762,0.570391,0.581391,0.111814,0.341979,0.561944,0.243351,0.606944,0.456063
3742,0.53,0.11,53,53,47,47,1,2,11,100,0,0,10,1,9.090909,0,0,90.909091,9.090909,-0,1,-0.820009,0.160511,-0,1,-1.376988,-0.251598,0,1,0.598632,1.0555,-0,1,-1.266332,-0.200961,-0,1,-1.113094,0.021803,0,1,-0.486556,0.441059,0.997402,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.27,0.24,0.28,0.39,0.31,0.24,0.29,0.24,0.26,0.691489,0.730028,0.698314,0.606784,0.690486,0.79446,0.709554,0.771377,0.671216,0.461293,0.520575,0.433886,0.214343,0.38,0.515934,0.418605,0.521722,0.478121
3743,0.608,0.052,60.8,304,39.2,196,1,2,26,500,0,0,25,1,3.846154,0,0,96.153846,3.846154,-0,1,-1.113848,0.027243,-0,1,-1.283002,-0.096181,0,1,0.331612,0.853592,-0,1,-1.221438,-0.066033,-0,1,-1.182761,-0.008594,0,1,-1.12102,0.060755,0.966078,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.26,0.144,0.158,0.382,0.302,0.166,0.26,0.156,0.364,0.730951,0.84328,0.823669,0.597946,0.674225,0.875831,0.726369,0.877492,0.679176,0.469924,0.697905,0.663348,0.196426,0.365866,0.652067,0.453561,0.667916,0.19091
3744,0.5,0.038732,50,142,50,142,1,2,11,284,0,0,10,1,9.090909,0,0,90.909091,9.090909,538.544014,980.694466,43.013565,4.542073,4.338028,2.089473,-1.207633,0.000113,3077.524648,4745.527081,88.882901,8.770904,18.913732,6.67161,0.056543,0.551075,38.448944,52.215037,42.264881,4.627008,628.557218,1510.540012,85.886317,8.510373,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.003521,0.003521,0.003521,0.049296,0.193662,0.003521,0.024648,0,0.007042,0.996479,0.996479,0.996479,0.942819,0.952651,0.996975,0.975352,1,0.99995,0.992958,0.992958,0.992958,0.901408,0.612676,0.992958,0.950704,1,0.985915
3745,0.596571,0.00027,59.657084,24321,40.342916,16447,3,2,11,40768,0,0,7,4,27.272727,0,0,63.636364,36.363636,195.937145,27.437454,-1.076386,0.092609,-12.497746,0.576976,-1.205507,-0.321381,1100.270972,115.273037,-0.588544,0.973717,-11.039428,1.443964,-1.203731,-0.005807,-0.003479,3.023416,-1.198165,-0.000786,299.227404,58.045712,-0.947801,0.004869,0.972921,12.991015,12.375389,1.001708,0.074892,0.807052,0.000014,1.32042,0.223091,0.807052,0.000014,0.877651,0.00157,1.32042,0.223091,3,2,2.333333,0.57735,0.212986,0.002772,0.003483,0.069736,0.095492,0.006108,0.009223,0.003508,0.000638,0.817771,0.998127,0.997801,0.927176,0.979886,0.999244,0.990498,0.998698,0.999998,0.590541,0.994242,0.992763,0.855279,0.805045,0.987314,0.980842,0.992714,0.998675
3746,0.516667,0.266667,51.666667,31,48.333333,29,1,2,16,60,0,0,15,1,6.25,0,0,93.75,6.25,291.345989,114.091416,4.722521,1.038249,3.263167,0.135252,-0.825375,-0.775442,3876.05,1454.102361,31.183694,5.406975,11.87,4.160096,-0.107117,-0.217431,37.366667,5.369931,0.835885,0.229591,57.666667,46.33329,3.096946,1.41474,0.999198,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.35,0.233333,0.366667,0.266667,0.233333,0.216667,0.25,0.333333,0.233333,0.688543,0.819244,0.662403,0.734149,0.876529,0.833148,0.75139,0.66574,0.846496,0.306167,0.535912,0.265851,0.467259,0.52862,0.564732,0.501109,0.334073,0.535912
3747,0.502,0.012,50.2,251,49.8,249,1,2,6,500,0,0,5,1,16.666667,0,0,83.333333,16.666667,-0,1,-1.217681,0.013695,-0,1,-1.310269,-0.071334,0,1,-1.148146,0.148964,-0,1,-1.282931,-0.052785,0,1,-1.22541,-0.007817,0,1,-1.148568,0.090931,0.999988,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.266,0.188,0.188,0.198,0.188,0.198,0.196,0.174,0.174,0.715595,0.826109,0.845622,0.801941,0.923743,0.862702,0.803949,0.85667,0.905518,0.468306,0.623958,0.623982,0.603949,0.624042,0.603975,0.607956,0.651978,0.652011
3748,0.633588,0.030534,63.358779,83,36.641221,48,1,2,4,131,0,0,3,1,25,0,0,75,25,23.586926,14.38634,4.657711,1.531029,2.379099,2.387936,-1.213879,0,66,37.960506,10.972486,2.709022,2.379099,2.387936,-1.213879,0,2.381679,2.810579,4.214528,1.884065,66,37.960506,10.972486,2.709022,0.947877,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.007634,0.007634,0.015267,0.030534,0.007634,0,0.007634,0.007634,1,0.993976,0.989583,0.990587,0.998996,1,1,0.998745,1,1,0.983631,0.983487,0.967118,0.933654,0.983487,1,0.983631,0.983631
3749,0.502,0.016,50.2,251,49.8,249,1,2,8,500,0,0,7,1,12.5,0,0,87.5,12.5,24.353844,14.932102,0.451263,-0.117794,0.1494,0.750597,-1.211333,-0.8346,143.3704,86.510213,4.561556,0.822539,0.8474,1.065237,-1.206973,-0.81413,3.698368,1.784172,0.292075,0.01068,12.382,6.802693,0.740259,0.401383,0.999988,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.46,0.416,0.418,0.416,0.436,0.394,0.402,0.374,0.44,0.550497,0.580225,0.581273,0.583929,0.577289,0.603082,0.597922,0.619298,0.585521,0.077298,0.16708,0.163679,0.16788,0.126896,0.211218,0.195871,0.251641,0.120633
3750,0.52459,0.04918,52.459016,32,47.540984,29,2,2,3,61,0,0,1,2,66.666667,0,0,33.333333,66.666667,574.754098,65.411685,-0.030425,0.051273,574.754098,65.411685,-0.030425,0.051273,574.754098,65.411685,-0.030425,0.051273,574.754098,65.411685,-0.030425,0.051273,574.754098,65.411685,-0.030425,0.051273,574.754098,65.411685,-0.030425,0.051273,0.998255,14.241261,9.66245,0.747394,0.070096,0.747394,0.070096,0.747394,0.070096,0.747394,0.070096,0.747394,0.070096,0.747394,0.070096,2,2,2,0,0.47541,0.409836,0.42623,0.47541,0.327869,0.393443,0.442623,0.393443,0.344262,0.528556,0.577047,0.565733,0.603227,0.706358,0.596983,0.625539,0.618534,0.726293,0.063526,0.155125,0.125689,0.054516,0.338395,0.198248,0.119722,0.190265,0.304183
3751,0.512,0.102,51.2,256,48.8,244,1,2,51,500,0,0,50,1,1.960784,0,0,98.039216,1.960784,0,1,-1.19231,0.007951,-0,1,-1.320398,-0.145553,0,1,-1.002799,0.118986,-0,1,-1.246317,-0.032327,-0,1,-1.198552,0.014415,0,1,-1.151464,0.055714,0.999584,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.292,0.278,0.242,0.376,0.19,0.204,0.396,0.214,0.154,0.691943,0.742884,0.792673,0.623975,0.900439,0.85153,0.603772,0.833848,0.920418,0.419898,0.443519,0.514555,0.247856,0.619598,0.591215,0.207544,0.57064,0.691734
3752,0.5,0.26,50,50,50,50,1,2,26,100,0,0,25,1,3.846154,0,0,96.153846,3.846154,-0,1,-1.17267,-0.016509,-0,1,-1.315001,-0.319654,0,1,-0.865878,0.239052,-0,1,-1.252378,-0.10397,-0,1,-1.18606,-0.018107,0,1,-1.102701,0.099529,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.36,0.33,0.35,0.4,0.3,0.26,0.39,0.34,0.24,0.6488,0.7086,0.6578,0.6,0.7792,0.7627,0.61,0.68,0.856,0.28,0.34,0.3,0.2,0.4,0.48,0.22,0.32,0.52
3753,0.703704,0.074074,70.37037,76,29.62963,32,2,2,8,108,0,0,6,2,25,0,0,75,25,18.125741,10.805081,2.284375,1.197859,1.20213,0.891783,-1.04562,-0.045052,100.574074,58.281175,7.859157,2.158392,1.224977,1.03083,0.181346,0.711776,1.776389,1.473704,0.812944,1.096236,26.788171,15.795,5.472156,1.977567,0.876716,?,?,1,0,1,0,1,0,1,0,1,0,1,0,2,2,2,0,0.231481,0.157407,0.138889,0.527778,0.444444,0.212963,0.25,0.212963,0.314815,0.579359,0.866982,0.791941,0.362253,0.394326,0.567845,0.713816,0.734581,0.454153,0.282678,0.625917,0.630137,-0.277178,-0.17179,0.35514,0.416333,0.409134,-0.036117
3754,0.612903,0.075269,61.290323,57,38.709677,36,2,2,7,93,0,0,4,3,28.571429,0,0,57.142857,42.857143,4092.475839,662.423346,-0.112328,0.438801,82.27957,10.254761,-1.203995,-0.190404,10392.903355,1789.640911,1.12789,0.993553,180.30914,42.743693,-1.187793,-0.051285,2947.360215,424.898855,-0.186603,0.476028,9149.758161,1519.627488,1.037414,0.891661,0.9629,97.698327,129.911922,1.290249,0.009856,0.928675,0.00302,1.651822,0.016691,0.928675,0.00302,1.290249,0.009856,1.651822,0.016691,5,2,3.5,2.12132,0.150538,0.150538,0.16129,0.204301,0.182796,0.172043,0.236559,0.172043,0.172043,0.861842,0.873294,0.845517,0.779483,0.87232,0.888645,0.750731,0.854532,0.904483,0.701102,0.701102,0.678201,0.56723,0.616727,0.651685,0.501462,0.651685,0.6411
3756,0.547945,0.082192,54.794521,40,45.205479,33,1,2,6,73,0,0,5,1,16.666667,0,0,83.333333,16.666667,1.906461,0.818216,0.127788,0.458847,0.103505,0.055322,-0.707147,0.022145,6.299333,3.191339,2.182747,1.431367,0.474627,0.132378,-0.576024,0.046169,1.058109,0.273109,-0.307515,0.271044,3.76247,1.776607,1.049251,0.965427,0.993357,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.438356,0.39726,0.273973,0.383562,0.452055,0.465753,0.410959,0.383562,0.506849,0.558333,0.599621,0.741288,0.588258,0.519697,0.483333,0.579924,0.621212,0.485606,0.081039,0.150822,0.434985,0.208978,0.065192,-0.015548,0.161562,0.200313,-0.065483
3757,0.5,0.090909,50,33,50,33,1,2,6,66,0,0,5,1,16.666667,0,0,83.333333,16.666667,28.978606,68.413115,8.382742,-0.727777,-13.630303,1.06735,2.923869,-3.892473,147.359091,184.893623,20.499764,2.346088,-10.92803,21.102038,3.250674,-3.055213,1.721212,43.806309,7.393465,-1.749959,82.513939,128.027595,14.00945,2.110749,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.075758,0.045455,0.045455,0.060606,0.045455,0.030303,0.045455,0.090909,0.060606,0.89899,0.928375,0.953627,0.926538,0.996327,0.97337,0.954545,0.905418,0.984389,0.848485,0.909091,0.909091,0.878788,0.909091,0.939394,0.909091,0.818182,0.878788
